Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.030000,2964.886963,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.040000,2995.674561,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.050000,2827.260742,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.060000,2816.013184,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.070000,2789.458984,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.080000,2902.435791,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.090000,2808.100342,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.100000,2800.194580,0.122993,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.200000,2282.422119,0.104462,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.300000,2084.770752,0.097469,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.400000,2306.149658,0.097305,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.500000,1746.204590,0.101088,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.600000,1645.819458,0.092244,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.700000,1462.331787,0.092244,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.800000,1464.840454,0.092244,DiversiTree
bell5(50),0.010000,0.020000,0.000000,0,50,50,0.010000,0.900000,1292.239380,0.092244,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.000000,2926.095215,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.010000,2937.434326,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.020000,2953.245117,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.030000,2876.701172,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.040000,2961.842529,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.050000,2897.124268,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.060000,2813.791260,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.070000,2882.249756,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.080000,2952.463867,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.090000,2920.116943,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.100000,2911.951416,0.122993,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.200000,2405.864990,0.104462,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.300000,2088.257812,0.095646,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.400000,2422.545166,0.097686,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.500000,1701.391846,0.101088,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.600000,1476.119385,0.092244,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.700000,1310.667114,0.092244,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.800000,1317.708984,0.092244,DiversiTree
bell5(50),0.010000,0.030000,0.000000,0,50,50,0.010000,0.900000,1192.997192,0.092244,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.000000,2752.821777,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.010000,2734.034912,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.020000,2815.901123,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.030000,2890.766846,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.040000,3402.234375,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.050000,2819.177490,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.060000,2856.250488,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.070000,2816.187988,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.080000,2802.111572,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.090000,2764.977783,0.122993,DiversiTree
bell5(50),0.010000,0.040000,0.000000,0,50,50,0.010000,0.100000,2822.591553,0.122993,DiversiTree
