Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.060000,951.446045,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.070000,894.980774,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.080000,882.473022,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.090000,898.497803,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.100000,834.311523,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.200000,869.149719,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.300000,881.647827,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.400000,759.954895,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.500000,809.949280,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.600000,783.787476,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.700000,814.803040,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.800000,875.085083,0.004887,DiversiTree
fiber(50),0.010000,0.090000,0.000000,0,50,83,0.010000,0.900000,871.331543,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,50,0.010000,0.000000,2473.655029,0.018425,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,93,0.010000,0.010000,1497.548828,0.009059,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,93,0.010000,0.020000,1514.828369,0.009059,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.030000,1006.255615,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.040000,966.817505,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.050000,1063.973755,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.060000,1003.549866,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.070000,927.787720,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.080000,907.722839,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.090000,980.192566,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.100000,1054.965454,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.200000,1537.976685,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.300000,1159.960327,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.400000,989.060120,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.500000,946.663269,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.600000,870.420288,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.700000,877.713074,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.800000,857.666870,0.004887,DiversiTree
fiber(50),0.010000,0.100000,0.000000,0,50,83,0.010000,0.900000,821.890015,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,50,0.010000,0.000000,2489.346191,0.018425,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,93,0.010000,0.010000,1334.793945,0.009059,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,93,0.010000,0.020000,1353.441772,0.009059,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.030000,917.444824,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.040000,937.844177,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.050000,1126.326172,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.060000,939.269226,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.070000,917.833191,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.080000,944.491394,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.090000,908.400696,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.100000,894.490295,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.200000,925.915100,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.300000,858.461426,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.400000,776.051025,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.500000,796.748779,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.600000,814.830994,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.700000,854.558899,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.800000,834.423645,0.004887,DiversiTree
fiber(50),0.010000,0.200000,0.000000,0,50,83,0.010000,0.900000,851.758728,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,50,0.010000,0.000000,2597.394287,0.018425,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,93,0.010000,0.010000,1505.169922,0.009059,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,93,0.010000,0.020000,1482.471436,0.009059,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.030000,999.682373,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.040000,1032.298584,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.050000,1040.135620,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.060000,972.589172,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.070000,1043.835327,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.080000,1146.133179,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.090000,1002.885254,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.100000,1033.641968,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.200000,1010.590942,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.300000,936.714355,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.400000,861.887146,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.500000,870.523132,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.600000,851.677551,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.700000,863.028320,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.800000,919.114319,0.004887,DiversiTree
fiber(50),0.010000,0.300000,0.000000,0,50,83,0.010000,0.900000,846.463074,0.004887,DiversiTree
fiber(50),0.010000,0.400000,0.000000,0,50,50,0.010000,0.000000,2620.875000,0.018425,DiversiTree
fiber(50),0.010000,0.400000,0.000000,0,50,93,0.010000,0.010000,1401.843140,0.009059,DiversiTree
fiber(50),0.010000,0.400000,0.000000,0,50,93,0.010000,0.020000,1492.863647,0.009059,DiversiTree
fiber(50),0.010000,0.400000,0.000000,0,50,83,0.010000,0.030000,1008.392090,0.004887,DiversiTree
fiber(50),0.010000,0.400000,0.000000,0,50,83,0.010000,0.040000,1070.294312,0.004887,DiversiTree
