Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
gen(100),0.01,0.09,0,0,100,101,0.01,0.08,1524.767578,0.154219,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.09,1799.781372,0.154219,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.1,1681.931152,0.154219,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.2,1957.387085,0.16928,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.3,1873.169556,0.17198,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.4,1530.318115,0.158122,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.5,1972.05835,0.181857,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.6,2069.414795,0.183017,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.7,1596.0802,0.165724,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.8,1245.715698,0.171101,DiversiTree
gen(100),0.01,0.09,0,0,100,101,0.01,0.9,1269.018311,0.166304,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0,2811.796631,0.171131,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.01,2739.315186,0.171131,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.02,2305.224365,0.171131,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.03,1809.543091,0.161931,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.04,1568.909912,0.161931,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.05,2117.511719,0.191535,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.06,1991.367554,0.191535,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.07,2143.13208,0.191535,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.08,2074.314209,0.191535,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.09,2113.29834,0.191535,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.1,2144.995605,0.191535,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.2,2245.328613,0.172495,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.3,2072.644287,0.173479,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.4,1838.088013,0.163694,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.5,2151.688721,0.181857,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.6,2077.649414,0.183017,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.7,1589.05481,0.167492,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.8,1247.061646,0.171101,DiversiTree
gen(100),0.01,0.1,0,0,100,101,0.01,0.9,1159.694702,0.167118,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0,2214.383057,0.138573,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.01,1487.894165,0.151353,DiversiTree
gen(100),0.01,0.2,0,0,100,101,0.01,0.02,1525.927734,0.151353,DiversiTree
